INFO: [VRFC 10-2263] Analyzing Verilog file "/ihp/departments/D-SYA/work/miglioranza/Transmitter_repo/Transmitter/Transmitter.sim/sim_1/impl/func/xsim/glbl.v" into library xil_defaultlib
INFO: [VRFC 10-311] analyzing module glbl
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_xpm_fifo_sync__parameterized0__6\'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_ecc_v2_0_13'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_ecc_v2_0_13_120'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_ecc_v2_0_13_68'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_ecc_v2_0_13_94'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_CU_top_0_1_axis_data_fifo_v2_0_7_top'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_axis_data_fifo_v2_0_7_top'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_v2_0_7_top__parameterized0\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_v2_0_7_top__parameterized0__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_v2_0_7_top__parameterized0__xdcDup__2\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_v2_0_7_top__parameterized0__xdcDup__3\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_v2_0_7_top__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_v2_0_7_top__xdcDup__2\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_v2_0_7_top__xdcDup__3\'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_Polyphase_filter_0_0_axis_data_fifo_v2_0_7_top'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_Polyphase_filter_0_0_axis_data_fifo_v2_0_7_top__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_sdp_ram'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_sdp_ram_119'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_sdp_ram_67'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_sdp_ram_93'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_CU_top_0_1_tx_data_fifo'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_axis_data_fifo_0'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_0__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_0__xdcDup__2\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_0__xdcDup__3\'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_axis_data_fifo_1'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_1__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_1__xdcDup__2\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_axis_data_fifo_1__xdcDup__3\'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_Polyphase_filter_0_0_axis_data_fifo_poly_filter'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_Polyphase_filter_0_0_axis_data_fifo_poly_filter__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g_ref_code_table_if'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g_ref_code_table_if_118'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g_ref_code_table_if_66'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g_ref_code_table_if_92'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_CU_top_0_1_CU_top'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_Polyphase_filter_0_0_Polyphase_filter'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g_code_generator'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g_code_generator__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g_code_generator__xdcDup__2\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g_code_generator__xdcDup__3\'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_CU_top_0_1'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_Polyphase_filter_0_0'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g__xdcDup__2\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8_non_5g__xdcDup__3\'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8__xdcDup__2\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_v1_1_8__xdcDup__3\'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_sd_fec_0'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_0__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_0__xdcDup__2\'
INFO: [VRFC 10-3107] analyzing entity '\Design_2_LDPC_encoder_0_2_sd_fec_0__xdcDup__3\'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2_LDPC_encoder'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_LDPC_encoder_0_2'
INFO: [VRFC 10-3107] analyzing entity 'Design_2'
INFO: [VRFC 10-3107] analyzing entity 'Design_2_wrapper'
INFO: [VRFC 10-163] Analyzing VHDL file "/ihp/departments/D-SYA/work/miglioranza/tb_design_1_wrapper.vhd" into library xil_defaultlib
INFO: [VRFC 10-3107] analyzing entity 'tb_Design_2_wrapper'
